I_mag	crit_current_neg	crit_current_pos
0.00592	-1272.0	1262.0
0.00593	-1274.0	1252.0
0.00594	-1276.0	1250.0
0.00595	-1282.0	1248.0
0.00596	-1288.0	1246.0
0.00597	-1292.0	1244.0
0.00598	-1296.0	1244.0
0.00599	-1300.0	1244.0
0.006	-1302.0	1246.0
0.00601	-1302.0	1246.0
0.00602	-1302.0	1250.0
0.00603	-1304.0	1258.0
0.00604	-1304.0	1266.0
0.00605	-1300.0	1268.0
0.00606	-1300.0	1268.0
0.00607	-1290.0	1276.0
0.00608	-1284.0	1278.0
0.00609	-1278.0	1280.0
0.0061	-1266.0	1282.0
0.00611	-1260.0	1280.0
0.00612	-1250.0	1278.0
0.00613	-1244.0	1274.0
0.00614	-1236.0	1272.0
0.00615	-1230.0	1268.0
0.00616	-1220.0	1260.0
0.00617	-1218.0	1256.0
0.00618	-1216.0	1250.0
0.00619	-1216.0	1256.0
0.0062	-1216.0	1248.0
0.00621	-1218.0	1246.0
0.00622	-1222.0	1244.0
0.00623	-1222.0	1242.0
0.00624	-1234.0	1250.0
0.00625	-1242.0	1254.0
0.00626	-1250.0	1258.0
0.00627	-1260.0	1264.0
0.00628	-1268.0	1272.0
0.00629	-1276.0	1282.0
0.0063	-1284.0	1290.0
0.00631	-1290.0	1302.0
0.00632	-1298.0	1306.0
0.00633	-1300.0	1316.0
0.00634	-1302.0	1322.0
0.00635	-1300.0	1324.0
0.00636	-1296.0	1320.0
0.00637	-1296.0	1334.0
0.00638	-1296.0	1340.0
0.00639	-1296.0	1340.0
0.0064	-1292.0	1340.0
0.00641	-1290.0	1340.0
0.00642	-1288.0	1340.0
0.00643	-1286.0	1334.0
0.00644	-1286.0	1330.0
0.00645	-1286.0	1324.0
0.00646	-1288.0	1316.0
0.00647	-1288.0	1310.0
0.00648	-1292.0	1300.0
0.00649	-1290.0	1298.0
0.0065	-1300.0	1284.0
0.00651	-1300.0	1276.0
0.00652	-1306.0	1270.0
0.00653	-1306.0	1270.0
0.00654	-1316.0	1260.0
0.00655	-1322.0	1258.0
0.00656	-1324.0	1252.0
0.00657	-1328.0	1250.0
0.00658	-1324.0	1246.0
0.00659	-1320.0	1248.0
0.0066	-1320.0	1248.0
0.00661	-1322.0	1248.0
0.00662	-1310.0	1248.0
0.00663	-1302.0	1248.0
0.00664	-1294.0	1248.0
0.00665	-1286.0	1252.0
0.00666	-1286.0	1248.0
0.00667	-1266.0	1242.0
0.00668	-1256.0	1240.0
0.00669	-1246.0	1236.0
0.0067	-1244.0	1236.0
0.00671	-1222.0	1226.0
0.00672	-1212.0	1222.0
0.00673	-1202.0	1216.0
0.00674	-1194.0	1212.0
0.00675	-1188.0	1210.0
0.00676	-1184.0	1208.0
0.00677	-1182.0	1214.0
0.00678	-1186.0	1208.0
0.00679	-1184.0	1210.0
0.0068	-1182.0	1212.0
0.00681	-1186.0	1216.0
0.00682	-1192.0	1224.0
0.00683	-1194.0	1224.0
0.00684	-1208.0	1242.0
0.00685	-1216.0	1250.0
0.00686	-1226.0	1262.0
0.00687	-1226.0	1262.0
0.00688	-1246.0	1284.0
0.00689	-1254.0	1294.0
0.0069	-1262.0	1304.0
0.00691	-1268.0	1316.0
0.00692	-1274.0	1326.0
0.00693	-1280.0	1336.0
0.00694	-1284.0	1344.0
0.00695	-1290.0	1356.0
0.00696	-1294.0	1358.0
0.00697	-1296.0	1364.0
0.00698	-1300.0	1366.0
0.00699	-1302.0	1366.0
0.007	-1302.0	1362.0
0.00701	-1302.0	1360.0
0.00702	-1306.0	1356.0
0.00703	-1310.0	1352.0
0.00704	-1312.0	1352.0
0.00705	-1320.0	1336.0
0.00706	-1324.0	1330.0
0.00707	-1330.0	1320.0
0.00708	-1336.0	1312.0
0.00709	-1344.0	1302.0
0.0071	-1346.0	1298.0
0.00711	-1352.0	1288.0
0.00712	-1348.0	1282.0
0.00713	-1348.0	1278.0
0.00714	-1350.0	1266.0
0.00715	-1348.0	1260.0
0.00716	-1350.0	1254.0
0.00717	-1346.0	1258.0
0.00718	-1336.0	1244.0
0.00719	-1330.0	1238.0
0.0072	-1318.0	1236.0
0.00721	-1320.0	1234.0
0.00722	-1300.0	1224.0
0.00723	-1286.0	1222.0
0.00724	-1278.0	1218.0
0.00725	-1268.0	1210.0
0.00726	-1248.0	1200.0
0.00727	-1242.0	1196.0
0.00728	-1224.0	1190.0
0.00729	-1208.0	1182.0
0.0073	-1210.0	1186.0
0.00731	-1184.0	1176.0
0.00732	-1174.0	1172.0
0.00733	-1166.0	1174.0
0.00734	-1166.0	1174.0
0.00735	-1154.0	1176.0
0.00736	-1152.0	1182.0
0.00737	-1152.0	1190.0
0.00738	-1154.0	1190.0
0.00739	-1156.0	1204.0
0.0074	-1160.0	1216.0
0.00741	-1166.0	1228.0
0.00742	-1176.0	1240.0
0.00743	-1184.0	1256.0
0.00744	-1194.0	1264.0
0.00745	-1208.0	1280.0
0.00746	-1222.0	1292.0
0.00747	-1220.0	1298.0
0.00748	-1246.0	1320.0
0.00749	-1256.0	1332.0
0.0075	-1262.0	1342.0
