I_mag	crit_current_neg	crit_current_pos
0.00985	-1920.0	2039.9999999999998
0.0099	-2020.0	2080.0
0.00995	-2039.9999999999998	2060.0
0.01	-2000.0	1960.0000000000002
0.01005	-1900.0	1520.0
0.0101	-1540.0	1120.0
0.01015	-1340.0	780.0
0.0102	-1000.0	960.0
0.01025	-760.0	1220.0
0.0103	-960.0	2060.0
0.01035	-1380.0	1739.9999999999998
0.0104	-1720.0	2000.0
0.01045	-2000.0	2100.0
0.0105	-2060.0	2120.0
0.01055	-2039.9999999999998	2020.0
0.0106	-1939.9999999999998	1700.0
0.01065	-1639.9999999999998	1360.0
0.0107	-1400.0	919.9999999999999
0.01075	-1120.0	840.0
0.0108	-860.0	1080.0
0.01085	-760.0	1360.0
0.0109	-1200.0	1620.0
0.01095	-1600.0	1839.9999999999998
0.011	-1880.0	2060.0
0.01105	-2060.0	2120.0
0.0111	-2039.9999999999998	2080.0
0.01115	-1920.0	1960.0000000000002
0.0112	-1739.9999999999998	1540.0
